claim_status,verified_status,author_ban_status,like_rate,share_rate,download_rate,comment_rate
opinion,verified,active,0.41223021582733815,0.14820143884892087,0.0012589928057553956,0.000539568345323741
opinion,not verified,active,0.29955947136563876,0.06876077379812297,0.0024899444550852325,0.000957670944263551
opinion,not verified,active,0.0520431765612953,0.009830377794911334,0.00038550501156515033,0.0
opinion,not verified,active,0.34916956353804557,0.03398995751255311,0.004248744689069139,0.0003862495171881035
opinion,not verified,active,0.008928571428571428,0.0,0.0,0.0
opinion,not verified,active,0.11036616812790098,0.041258380608561115,0.0007735946364105209,0.00025786487880350697
opinion,verified,active,0.16223832528180354,0.03542673107890499,0.00322061191626409,0.0008051529790660225
opinion,not verified,active,0.030699260943718023,0.010801591813530414,0.0005685048322910744,0.0
opinion,not verified,active,0.21269197334106058,0.011011301072153,0.002607939727615184,0.0008693132425383947
opinion,not verified,active,0.35923935510541544,0.02625051674245556,0.0033071517155849523,0.0010334849111202976
opinion,not verified,active,0.33499170812603646,0.08747927031509121,0.006633499170812604,0.0012437810945273632
opinion,verified,banned,0.24086586586586586,0.0457957957957958,0.0016266266266266266,0.0006256256256256256
opinion,not verified,active,0.24959349593495936,0.023577235772357725,0.0016260162601626016,0.00013550135501355014
opinion,not verified,under review,0.12503739156446306,0.031408914148967994,0.001944361352078971,0.0002991325157044571
opinion,not verified,active,0.07305555555555555,0.02666666666666667,0.0002777777777777778,0.0
opinion,not verified,active,0.20326308633582596,0.07940176750509857,0.005030591434398368,0.0008157715839564922
opinion,verified,active,0.362652051864724,0.05293409971928886,0.0014703916588691352,0.0004010159069643096
opinion,not verified,active,0.2790023201856148,0.006670533642691415,0.0034802784222737818,0.0008700696055684454
opinion,not verified,active,0.4260355029585799,0.09566074950690336,0.009094893710278325,0.0020819636204251588
opinion,verified,active,0.32453567937438904,0.12121212121212122,0.002932551319648094,0.0009775171065493646
opinion,verified,active,0.20923076923076922,0.003076923076923077,0.004615384615384616,0.0
opinion,not verified,active,0.33742017879948916,0.07330779054916986,0.0035759897828863347,0.0
opinion,not verified,active,0.380143582559972,0.11416564524601645,0.005253020486779898,0.0008755034144633164
opinion,not verified,active,0.2379750593824228,0.026573634204275533,0.0028206650831353918,0.0007422802850356294
opinion,not verified,active,0.2470960929250264,0.03801478352692714,0.0010559662090813093,0.0
opinion,not verified,active,0.18751021742684323,0.027791401013568744,0.002125224783390551,0.00016347882949158083
opinion,not verified,active,0.18398268398268397,0.015938606847697757,0.0027548209366391185,0.0003935458480913026
opinion,not verified,active,0.10189369485689692,0.02087368194534108,0.000753174090811276,0.00010759629868732516
opinion,not verified,active,0.13951675759937646,0.014809041309431021,0.0003897116134060795,0.0
opinion,not verified,active,0.2885375494071146,0.06775832862789384,0.005081874647092038,0.0
opinion,not verified,active,0.039925140361821584,0.00644624662091911,0.0008317737575379496,0.0
opinion,not verified,active,0.035541439806412584,0.003781004234724743,0.0,0.0
opinion,not verified,active,0.29006968641114983,0.007730836236933798,0.000979965156794425,0.00021777003484320557
opinion,not verified,active,0.2905944986690328,0.029281277728482696,0.0008873114463176575,0.00044365572315882877
opinion,not verified,active,0.19268369599495427,0.008199306212551246,0.0014191106906338694,0.000315357931251971
opinion,not verified,active,0.06001145803494701,0.017330277857347465,0.0005729017473503294,0.0
opinion,not verified,active,0.32142215837672833,0.0781109714490932,0.002513916322499551,0.0005386963548213323
opinion,not verified,active,0.2878787878787879,0.005827505827505828,0.002331002331002331,0.0
opinion,not verified,active,0.1337195554504611,0.03085835895010641,0.000827618822416647,0.00011823126034523528
opinion,not verified,active,0.11368209255533199,0.007377598926894702,0.001006036217303823,0.00033534540576794097
opinion,not verified,under review,0.07342784442021083,0.0209620743971889,0.0010905125408942203,0.00012116806009935781
opinion,not verified,under review,0.06801195814648729,0.008968609865470852,0.0011210762331838565,0.0003736920777279522
opinion,not verified,active,0.3822167335597407,0.14850262426674898,0.0018524235875270144,0.0
opinion,not verified,under review,0.439942592183705,0.046478251269595934,0.009825568558180614,0.002870390814749393
opinion,not verified,active,0.10160980652783931,0.03426377196869,0.002067641411903707,0.0005907546891153448
opinion,not verified,active,0.35445420326223337,0.0012547051442910915,0.006900878293601004,0.0006273525721455458
opinion,not verified,active,0.34849872773536894,0.018829516539440202,0.0004071246819338422,0.00010178117048346055
opinion,not verified,active,0.21627774615822423,0.03471826977803073,0.003699487763232783,0.0005691519635742744
opinion,not verified,active,0.33220083050207627,0.12180697118409463,0.007801686170882094,0.0017616710708443439
opinion,not verified,active,0.22045264040234702,0.005029337803855826,0.003352891869237217,0.0008382229673093043
opinion,not verified,active,0.11498297389330306,0.04256526674233825,0.0012485811577752554,0.00022701475595913735
opinion,not verified,active,0.04480840543881335,0.0042233209723939015,0.0006180469715698393,0.00010300782859497322
opinion,not verified,active,0.4048686739269699,0.08055733504163998,0.0028827674567584883,0.0
opinion,not verified,under review,0.06289718103307805,0.009287925696594427,0.0004888381945576015,0.00016294606485253382
opinion,not verified,active,0.14967423842225744,0.04719140693784117,0.001584786053882726,0.0005282620179609086
opinion,not verified,active,0.3032258064516129,0.0652073732718894,0.002304147465437788,0.0008064516129032258
opinion,not verified,active,0.38919514884233736,0.0775909592061742,0.0073042998897464165,0.0012403528114663727
opinion,not verified,active,0.2786075367647059,0.10857077205882353,0.0029871323529411763,0.0
opinion,not verified,active,0.3285642570281124,0.1060491967871486,0.0013805220883534137,0.00037650602409638556
opinion,not verified,active,0.3553604436229205,0.11968576709796673,0.0018484288354898336,0.0
opinion,not verified,active,0.23210412147505424,0.004338394793926247,0.0,0.0
opinion,not verified,active,0.0561051809424629,0.009893256964332206,0.0006508721687060661,0.00013017443374121324
opinion,not verified,active,0.18073075250108742,0.0117442366246194,0.0036972596781209223,0.001087429317094389
opinion,not verified,active,0.13784277879341864,0.004204753199268739,0.002559414990859232,0.00036563071297989033
opinion,not verified,active,0.039107883817427386,0.0053941908713692945,0.0007261410788381743,0.00031120331950207467
opinion,not verified,active,0.00099601593625498,0.0,0.0,0.0
opinion,not verified,active,0.43824870136753946,0.16283260892611046,0.009752994805470159,0.001272129757235238
opinion,not verified,active,0.3385093167701863,0.11180124223602485,0.0,0.0
opinion,verified,active,0.43198936641559593,0.03086693250627677,0.00974745237040319,0.0008861320336730173
opinion,not verified,active,0.28895184135977336,0.1048158640226629,0.0028328611898017,0.0
opinion,not verified,active,0.42779694430754067,0.007639231148348941,0.008871365204534253,0.002957121734844751
opinion,not verified,under review,0.018691588785046728,0.0,0.0,0.0
opinion,not verified,active,0.3337294513765102,0.036442859972271736,0.0015844721727074668,0.0003961180431768667
opinion,not verified,active,0.37582456765911926,0.04849349260117668,0.005170262078801925,0.0012479942948832234
opinion,not verified,active,0.14672566371681417,0.034690265486725665,0.00035398230088495576,0.00017699115044247788
opinion,not verified,active,0.32589285714285715,0.00040584415584415587,0.003043831168831169,0.0006087662337662338
opinion,not verified,active,0.14167267483777937,0.04578226387887527,0.001802451333813987,0.0007209805335255948
opinion,not verified,active,0.41851251575724835,0.08679992796686475,0.002881325409688457,0.0005402485143165856
opinion,verified,active,0.2396593673965937,0.08029197080291971,0.002703433360367667,0.00013517166801838335
opinion,not verified,active,0.008716323296354992,0.0022639800769753225,0.0,0.0
opinion,not verified,under review,0.055705647755049534,0.004502765984819246,0.0014151550238003345,0.00025730091341824265
opinion,not verified,active,0.11888855147282114,0.03841481931369572,0.0009110233829334953,0.0001518372304889159
opinion,not verified,active,0.4212284759701876,0.002955538421999486,0.0075815985607812905,0.00012850167052171679
opinion,not verified,active,0.14781958101752884,0.04189824711415135,0.00010688328345446772,0.0
opinion,not verified,active,0.2956140350877193,0.09736842105263158,0.002631578947368421,0.0005263157894736842
opinion,not verified,active,0.31755725190839695,0.11786259541984732,0.004885496183206107,0.0006106870229007634
opinion,not verified,active,0.07541647906348492,0.014182800540297164,0.0006753714542998649,0.0
opinion,not verified,banned,0.36204804659063333,0.05302111138073283,0.006551807813637467,0.0018199466148992962
opinion,not verified,active,0.3344066237350506,0.03449862005519779,0.0,0.0
opinion,not verified,active,0.1534847298355521,0.05951448707909162,0.003523884103367267,0.00039154267815191856
opinion,not verified,active,0.22669812910837686,0.05612674869374684,0.005562110230911849,0.001854036743637283
opinion,not verified,active,0.30802760624772973,0.10061750817290228,0.0003632401017072285,0.0
opinion,not verified,active,0.26666666666666666,0.07878787878787878,0.0,0.0
opinion,not verified,active,0.1021689497716895,0.018493150684931507,0.0,0.0
opinion,verified,active,0.06750572082379863,0.006864988558352402,0.0011441647597254005,0.0
opinion,not verified,active,0.3731565108037041,0.09226020349834228,0.008803018177660913,0.00217217331656568
opinion,verified,active,0.1870967741935484,0.04516129032258064,0.0,0.0
opinion,not verified,active,0.19175,0.0725,0.001625,0.000125
opinion,verified,active,0.38931183758769966,0.1089714882818331,0.0004478280340349306,0.0
opinion,not verified,active,0.07101449275362319,0.02318840579710145,0.0,0.0
opinion,not verified,active,0.034393967261357364,0.010483722641162405,0.0007356998344675372,0.0001839249586168843
opinion,not verified,active,0.10586826347305389,0.03149700598802395,0.001437125748502994,0.00023952095808383233
opinion,not verified,under review,0.3874425727411945,0.09494640122511486,0.009188361408882083,0.002297090352220521
opinion,not verified,active,0.3026622500306711,0.024291497975708502,0.006747638326585695,0.000368052999631947
opinion,not verified,active,0.11479116786379356,0.004655493482309125,0.002261239691407289,0.0005320563979781857
opinion,not verified,active,0.11300040166019547,0.00013388673182487614,0.0005355469272995046,0.00013388673182487614
opinion,not verified,active,0.2892845985629491,0.004686035613870665,0.00499843798812871,0.0009372071227741331
opinion,not verified,active,0.15219496449322142,0.005326016785022595,0.0016139444803098773,0.0
opinion,not verified,active,0.395925597874225,0.1341895482728078,0.0008857395925597874,0.0
opinion,not verified,active,0.42190505111853427,0.09545500556736512,0.0071869622431420185,0.0023281708674967104
opinion,not verified,banned,0.05447830101569714,0.007848568790397045,0.0005771006463527239,0.00011542012927054478
opinion,not verified,active,0.22357198242439907,0.04807443783923494,0.002067717756526234,0.0005169294391315585
opinion,not verified,active,0.29664608306090323,0.01888848528877588,0.006659401864632522,0.000726480203414457
opinion,verified,active,0.2742081447963801,0.0585972850678733,0.0011312217194570137,0.0
opinion,not verified,active,0.31072256161786393,0.11923319991573625,0.0,0.0
opinion,not verified,banned,0.07244732576985413,0.011345218800648298,0.001458670988654781,0.0
opinion,not verified,active,0.051693047485473854,0.019935884592266077,0.0012021638950110197,0.0
opinion,not verified,active,0.2063769035532995,0.019511421319796954,0.0017449238578680203,0.00047588832487309646
opinion,not verified,under review,0.283831489762297,0.030595434219816427,0.0007060484819957637,0.0
opinion,not verified,active,0.31371821050677556,0.08743270837200669,0.004826434007796547,0.0012994245405606088
opinion,not verified,active,0.08746905575857597,0.009784274431215371,0.00023576564894494873,0.00011788282447247436
opinion,not verified,active,0.3262720664589823,0.11142263759086189,0.007061266874350987,0.0010384215991692627
opinion,not verified,active,0.4182723185613359,0.13102119460500963,0.009152215799614644,0.00224791265253693
opinion,not verified,active,0.3325740318906606,0.0056947608200455585,0.0011389521640091116,0.0
opinion,not verified,active,0.08393144865973341,0.014794199501977443,0.0008788633367511352,0.00029295444558371175
opinion,not verified,active,0.15315315315315314,0.025096525096525095,0.0032175032175032173,0.0
opinion,not verified,active,0.3567438148443735,0.005852620377760042,0.0007980845969672786,0.00026602819898909286
opinion,not verified,active,0.14944834503510532,0.04613841524573721,0.003009027081243731,0.0
opinion,not verified,active,0.24414941494149414,0.019801980198019802,0.0036003600360036,0.000225022502250225
opinion,not verified,active,0.2280156914024191,0.019941157240928407,0.0009807126511932004,0.00032690421706440013
opinion,not verified,active,0.006366723259762309,0.0021222410865874364,0.00010611205432937182,0.0
opinion,verified,active,0.1288056206088993,0.021370023419203747,0.0010245901639344263,0.0002927400468384075
opinion,not verified,active,0.21938698475011323,0.012230107202174241,0.00528461422316171,0.0013589008002415823
opinion,not verified,active,0.10785619174434088,0.008988015978695073,0.002663115845539281,0.0009986684420772304
opinion,verified,active,0.32037815126050423,0.08253301320528211,0.007953181272509003,0.00030012004801920766
opinion,verified,active,0.4383149448345035,0.0724172517552658,0.0016048144433299899,0.00040120361083249747
opinion,not verified,active,0.12812248186946013,0.0362610797743755,0.0008058017727639,0.0
opinion,not verified,active,0.14642463143115034,0.03801022966603149,0.002607561929595828,0.00010029084344599338
opinion,not verified,active,0.28134796238244514,0.05172413793103448,0.0007836990595611285,0.0
opinion,not verified,active,0.10271851342050929,0.034067446662078456,0.00017205781142463867,0.0
opinion,verified,active,0.2772543741588156,0.10699865410497982,0.00044863167339614175,0.00022431583669807088
opinion,not verified,active,0.34468552595440816,0.1351277121669871,0.007140895358418017,0.0027464982147761604
opinion,not verified,under review,0.06138888888888889,0.0005555555555555556,0.0011111111111111111,0.0002777777777777778
opinion,not verified,active,0.07707380796864795,0.020248203788373612,0.0015240583496625298,0.00021772262138036142
opinion,not verified,active,0.44231994901210964,0.06500956022944551,0.0019120458891013384,0.0
opinion,not verified,active,0.044575273338940284,0.007884777123633306,0.00021026072329688813,0.0
opinion,not verified,active,0.32596948506039414,0.04577240940877304,0.006834075015893198,0.0025429116338207248
opinion,not verified,active,0.17605059159526723,0.05507955936352509,0.002039983680130559,0.0008159934720522236
opinion,not verified,active,0.3087962962962963,0.09953703703703703,0.0012345679012345679,0.00030864197530864197
opinion,not verified,banned,0.025409712825139076,0.0007517666516313336,0.0004510599909788002,0.00015035333032626674
opinion,verified,active,0.3947616060225847,0.06289209535759097,0.00219573400250941,0.00015683814303638644
opinion,not verified,active,0.19125192406362237,0.012314007183170857,0.0012827090815802976,0.00012827090815802975
opinion,not verified,active,0.40154564482369987,0.15279343100949927,0.0011270326839478344,0.0004830140074062148
opinion,not verified,active,0.3112223016440315,0.05975696926375983,0.003716940671908506,0.0005718370264474624
opinion,not verified,active,0.31892697466467956,0.09567809239940388,0.003278688524590164,0.0005961251862891207
opinion,not verified,active,0.40883190883190884,0.03436609686609687,0.00836894586894587,0.0010683760683760685
opinion,not verified,active,0.16074766355140188,0.0014018691588785046,0.003738317757009346,0.0
opinion,not verified,active,0.2547742080431364,0.05212311840035947,0.002022017524151876,0.00033700292069197934
opinion,not verified,active,0.3738588610346327,0.10824518185770178,0.003767569917403275,0.0002898130705694827
opinion,not verified,active,0.26980797159916087,0.06648378247539131,0.0019364208487978054,0.0
opinion,not verified,active,0.12173913043478261,0.006956521739130435,0.0017391304347826088,0.0
opinion,not verified,active,0.011560693641618497,0.005780346820809248,0.0,0.0
opinion,not verified,active,0.18136192540207596,0.06684156495950724,0.0011406410402646286,0.00022812820805292574
opinion,not verified,active,0.04323040380047506,0.0028503562945368173,0.00047505938242280285,0.0
opinion,not verified,active,0.19419496166484118,0.07491785323110624,0.004490690032858707,0.0003285870755750274
opinion,not verified,active,0.14408065915004337,0.02168256721595837,0.001517779705117086,0.0005420641803989592
opinion,not verified,active,0.24837758112094396,0.00471976401179941,0.004424778761061947,0.0
opinion,not verified,under review,0.04815217391304348,0.018695652173913044,0.0005434782608695652,0.0
opinion,not verified,active,0.016726711271230058,0.004889346371590325,0.0,0.0
opinion,not verified,active,0.11411315956770503,0.006675143038779402,0.0012714558169103624,0.0
opinion,not verified,under review,0.23015075376884422,0.07537688442211055,0.005025125628140704,0.0
opinion,not verified,active,0.22898032200357782,0.008944543828264758,0.0026833631484794273,0.0008944543828264759
opinion,not verified,active,0.10877513711151737,0.011654478976234004,0.0022851919561243145,0.0006855575868372943
opinion,not verified,active,0.18060718711276333,0.024163568773234202,0.0010842627013630732,0.00015489467162329616
opinion,not verified,active,0.04760061919504644,0.015092879256965945,0.0007739938080495357,0.0001934984520123839
opinion,not verified,active,0.03005085529357374,0.00705039297272307,0.0005779010633379565,0.0001155802126675913
opinion,not verified,banned,0.20657276995305165,0.06416275430359937,0.0,0.0
opinion,not verified,active,0.05199862558698889,0.004466842286106975,0.00011453441759248655,0.0
opinion,not verified,active,0.3237538148524924,0.042980671414038656,0.002797558494404883,0.000254323499491353
opinion,not verified,active,0.03160220994475138,0.00983425414364641,0.00011049723756906077,0.0
opinion,not verified,active,0.0522608125819135,0.01687418086500655,0.000655307994757536,0.000163826998689384
opinion,verified,active,0.20533333333333334,0.051228070175438595,0.0026666666666666666,0.0008421052631578948
opinion,not verified,active,0.32711147777663196,0.030421779931937714,0.002887490976590698,0.00010312467773538208
opinion,not verified,active,0.30527128789341573,0.08225526163351998,0.004054836841089014,0.0
opinion,not verified,active,0.3965301377213379,0.1539974959756752,0.0007154355213736362,0.00017885888034340904
opinion,not verified,active,0.08156874440799285,0.028034595884282733,0.000447360572621533,0.0
opinion,not verified,active,0.31885326622168725,0.01838275522486049,0.001422475106685633,0.000437684648210964
opinion,not verified,active,0.33745963401506995,0.04305705059203445,0.007804090419806243,0.0008073196986006459
opinion,not verified,active,0.29767274039328884,0.06963738047988453,0.0032473389861086056,0.0012628540501533466
opinion,not verified,active,0.2995035852178709,0.04109211252068395,0.007170435741864313,0.0005515719801434088
opinion,not verified,active,0.1729304215337735,0.04989842559674962,0.0003809040121889284,0.00012696800406297612
opinion,not verified,active,0.1064516129032258,0.016129032258064516,0.0032258064516129032,0.0
opinion,not verified,under review,0.3447147531654574,0.04268032437046521,0.0032721582017356666,0.0009958742353108551
opinion,not verified,active,0.24197337509788566,0.047768206734534066,0.0033281127642913076,0.00039154267815191856
opinion,not verified,active,0.30972858259801184,0.027030045794705686,0.0024572768904277897,0.00011169440411035407
opinion,not verified,active,0.14184397163120568,0.04846335697399527,0.002364066193853428,0.001182033096926714
opinion,not verified,active,0.33256908410763847,0.12972125015083866,0.0024134186074574633,0.00012067093037287318
opinion,not verified,active,0.10093549975381585,0.04004595437387166,0.002461841457410143,0.0
opinion,not verified,under review,0.10655343694920685,0.014901458099663515,0.0012818458580355712,0.0001602307322544464
opinion,verified,active,0.19768934531450577,0.05263157894736842,0.005134788189987163,0.0012836970474967907
opinion,not verified,active,0.2546543976032527,0.013053712818317997,0.0006419858763107211,0.0
opinion,not verified,active,0.16038624587847386,0.025200188412623645,0.000706547338671691,0.0
opinion,not verified,active,0.13929723915381859,0.023664395840803154,0.0005378271782000717,0.00017927572606669058
opinion,not verified,active,0.05120266730173851,0.00345320314360562,0.0005953798523457966,0.00023815194093831864
opinion,not verified,active,0.0908566151004387,0.001500808127453244,0.0009235742322789194,0.00011544677903486493
opinion,not verified,active,0.18497109826589594,0.03845187232973109,0.0007539582809751194,0.0
opinion,not verified,active,0.319972733469666,0.017859577368779824,0.005998636673483299,0.0013633265167007499
opinion,not verified,active,0.12832747363134103,0.025364138623807132,0.0022601707684580612,0.00025113008538422905
opinion,not verified,active,0.11072463768115942,0.03130434782608696,0.0017391304347826088,0.0
opinion,not verified,active,0.05616925669350309,0.016101853585470886,0.0005616925669350309,0.0001872308556450103
opinion,not verified,active,0.43591905564924116,0.15177065767284992,0.0011242270938729624,0.0
opinion,not verified,active,0.3914008321775312,0.1361997226074896,0.004160887656033287,0.0013869625520110957
opinion,not verified,active,0.39065108514190316,0.13606010016694492,0.00667779632721202,0.001669449081803005
opinion,not verified,active,0.3657279587704767,0.048591938155715074,0.0011043622308117063,0.00018406037180195104
opinion,not verified,active,0.33049886621315194,0.0045351473922902496,0.007369614512471655,0.0022675736961451248
opinion,not verified,active,0.1669177967520509,0.018751046375355768,0.0006696802276912774,0.00016742005692281934
opinion,not verified,active,0.1793934965290464,0.009864815491413957,0.003288271830471319,0.00036536353671903543
opinion,not verified,under review,0.30285105879569385,0.024606648527150124,0.002602626286525494,0.0009464095587365432
opinion,not verified,active,0.4383385407094284,0.15585370336335233,0.003675794890645102,0.0003675794890645102
opinion,not verified,active,0.06647398843930635,0.005780346820809248,0.002890173410404624,0.0
opinion,not verified,active,0.1974264057817733,0.013396791820906046,0.0021152829190904283,0.00035254715318173806
opinion,not verified,active,0.10736918341481079,0.0025348542458808617,0.001991671193192106,0.0001810610175629187
opinion,verified,active,0.0377264209868832,0.0019987507807620237,0.0008744534665833854,0.0
opinion,not verified,active,0.2099816391253547,0.05191120013353363,0.00016691704223001168,0.0
opinion,not verified,active,0.13676844783715011,0.012086513994910942,0.001272264631043257,0.0006361323155216285
opinion,not verified,active,0.1242962962962963,0.04859259259259259,0.0008888888888888889,0.00014814814814814815
opinion,not verified,active,0.4171559034572733,0.12752772341813437,0.003913894324853229,0.0
opinion,not verified,under review,0.23065496286293044,0.04659014179608373,0.0024307900067521947,0.0005401755570560432
opinion,not verified,active,0.003270645952575634,0.0008176614881439084,0.0,0.0
opinion,not verified,active,0.12242048099301785,0.0003103180760279286,0.0001551590380139643,0.0
opinion,not verified,active,0.04972437844526943,0.0006749915626054674,0.0005624929688378895,0.0002249971875351558
opinion,not verified,banned,0.38049519959575545,0.049267306720565944,0.00808489135927236,0.00025265285497726126
opinion,not verified,active,0.15461062235255785,0.03437601824698599,0.002606712284131639,0.00016291951775822744
opinion,not verified,active,0.11490963855421686,0.04533132530120482,0.0007530120481927711,0.00015060240963855423
opinion,not verified,active,0.18063818280151434,0.047593293672255274,0.0014061654948620875,0.00043266630611141156
opinion,not verified,active,0.04938271604938271,0.012345679012345678,0.0,0.0
opinion,not verified,under review,0.2684481490561412,0.005393478793822015,0.004167688158862467,0.001225790634959549
opinion,verified,active,0.3463716814159292,0.0784070796460177,0.0038938053097345134,0.0008849557522123894
opinion,not verified,active,0.15329800840489677,0.014434496619769779,0.0005481454412570802,0.0
opinion,not verified,active,0.2289937234257947,0.07693865154889654,0.0023284065600323953,0.0005061753391374772
opinion,not verified,active,0.30011798777217635,0.0024670170545961602,0.0012871393328327792,0.0003217848332081948
opinion,not verified,active,0.05042016806722689,0.02,0.0008403361344537816,0.0001680672268907563
opinion,not verified,active,0.36394057020479187,0.0480524695489225,0.008164904296613573,0.002409316021951546
opinion,not verified,banned,0.3765432098765432,0.08024691358024691,0.006172839506172839,0.0
opinion,not verified,active,0.4381872709096968,0.08363878707097634,0.009663445518160613,0.000999666777740753
opinion,not verified,active,0.2564102564102564,0.00641025641025641,0.0,0.0
opinion,not verified,active,0.2368881118881119,0.08566433566433566,0.004807692307692308,0.0017482517482517483
opinion,not verified,active,0.18732204405814476,0.018732204405814475,0.0016484339877116739,0.0004495729057395474
opinion,verified,active,0.021323625016252762,0.00325055259394097,0.0003900663112729164,0.0001300221037576388
opinion,not verified,active,0.013484123531970421,0.001087429317094389,0.0,0.0
opinion,not verified,active,0.4266535690897184,0.09637633704431346,0.0033835407116350144,0.00021829294913774285
opinion,not verified,active,0.12312068264932954,0.01259650548557497,0.0028443722064201544,0.001219016659894352
opinion,not verified,active,0.15587717582632504,0.04204967729317426,0.0027381185214159984,0.00039115978877371407
opinion,not verified,active,0.06420730150625478,0.021572632116415625,0.0012764871074802144,0.00012764871074802145
opinion,not verified,active,0.09505090212680173,0.01965527668581796,0.001915129523233545,0.00010079629069650237
opinion,not verified,active,0.16352201257861634,0.031446540880503145,0.0,0.0
opinion,not verified,active,0.07195174493752693,0.021973287376130978,0.0012925463162429987,0.0
opinion,not verified,active,0.07535225648356136,0.0004084133142740453,0.0004084133142740453,0.0
opinion,not verified,active,0.28594249201277955,0.052715654952076675,0.004792332268370607,0.0
opinion,not verified,under review,0.1750722353559233,0.019306540583136328,0.002364066193853428,0.0003940110323089047
opinion,not verified,active,0.4000433651344319,0.04813529921942758,0.006071118820468344,0.0017346053772766695
opinion,not verified,active,0.05304347826086957,0.006630434782608696,0.0006521739130434783,0.0002173913043478261
opinion,not verified,active,0.4272972972972973,0.02108108108108108,0.0002702702702702703,0.0
opinion,not verified,active,0.045172413793103446,0.00896551724137931,0.000689655172413793,0.0
opinion,not verified,active,0.4335919134931829,0.007404795486600846,0.0011753643629525152,0.00023507287259050304
opinion,not verified,active,0.11567164179104478,0.005597014925373134,0.0018656716417910447,0.0
opinion,not verified,under review,0.17887981330221703,0.06861143523920653,0.003150525087514586,0.0005834305717619603
opinion,not verified,active,0.16735286994429643,0.059820779849842576,0.0002421893921046258,0.0
opinion,not verified,active,0.16570466570466572,0.008417508417508417,0.003968253968253968,0.000962000962000962
opinion,not verified,under review,0.4127045985970382,0.11964146531566641,0.0009742790335151987,0.0
opinion,not verified,active,0.3469915893896916,0.040866939831787796,0.00043131334914815614,0.0
opinion,verified,active,0.3414322250639386,0.0639386189258312,0.0038363171355498722,0.0
opinion,not verified,active,0.3573743922204214,0.09076175040518639,0.007023230686115613,0.0002701242571582928
opinion,not verified,active,0.13555064308681672,0.02713022508038585,0.00040192926045016077,0.00010048231511254019
opinion,verified,active,0.11566996402877698,0.011915467625899281,0.0002248201438848921,0.0
opinion,not verified,active,0.09294393519505435,0.036452781922830954,0.0019185674696226818,0.00042634832658281814
opinion,not verified,active,0.42354821523708047,0.010122535961640916,0.002663825253063399,0.0
opinion,not verified,active,0.3751902587519026,0.0806697108066971,0.0008697542944118286,0.00021743857360295715
opinion,not verified,active,0.1566899516389038,0.0,0.0029016657710908113,0.00042987641053197207
opinion,not verified,active,0.3779770243765761,0.06136172597366209,0.007565144298122724,0.0005603810591202018
opinion,not verified,active,0.08742632612966601,0.0021611001964636544,0.0003929273084479371,0.0
opinion,not verified,active,0.19184152222077414,0.04926365176593249,0.00039098136322168644,0.00013032712107389547
opinion,not verified,active,0.4173338670936749,0.003903122497998399,0.008706965572457967,0.0010008006405124099
opinion,not verified,active,0.3906786941580756,0.07109106529209622,0.006013745704467354,0.0010738831615120276
opinion,not verified,active,0.08406026962727994,0.0019825535289452814,0.000528680941052075,0.0
opinion,not verified,banned,0.0921813771225975,0.02145922746781116,0.0011196118678857996,0.0003732039559619332
opinion,not verified,active,0.0395338545508187,0.014603923882578551,0.0004425431479569258,0.0001475143826523086
opinion,not verified,active,0.07069892473118279,0.015053763440860216,0.0,0.0
opinion,not verified,active,0.38934169278996866,0.04639498432601881,0.005015673981191223,0.0
opinion,not verified,active,0.09810021108765693,0.03844017331407621,0.002110876569270081,0.0
opinion,not verified,active,0.030183727034120734,0.006561679790026247,0.0006561679790026247,0.0
opinion,not verified,active,0.1362448674878686,0.04665920119447555,0.0014930944382232176,0.0
opinion,not verified,active,0.3675365757216291,0.0583234480031633,0.003361012257809411,0.0007908264136022143
opinion,verified,active,0.32591142647418647,0.10300954245167604,0.004648886713971128,0.0017127477367262051
opinion,not verified,active,0.09084102820064886,0.0004991265285749938,0.0009982530571499876,0.0002495632642874969
opinion,not verified,active,0.24567076987273107,0.04068433131650323,0.004068433131650323,0.0013561443772167744
opinion,not verified,active,0.11043319097010372,0.03965832824893228,0.0021354484441732766,0.0001525320317266626
opinion,verified,active,0.013195700755560286,0.004150260721506864,0.00010641694157709908,0.0
opinion,not verified,active,0.10129174543163201,0.0023629489603024575,0.000630119722747322,0.0
opinion,not verified,active,0.16648168701442842,0.035991755192643096,0.0022197558268590455,0.0
opinion,not verified,active,0.30854385466931594,0.12006812375816066,0.002554640931024695,0.0008515469770082316
opinion,not verified,active,0.029092071611253198,0.009271099744245524,0.0006393861892583121,0.0
opinion,not verified,active,0.11620016963528414,0.011995637949836423,0.0012116806009935782,0.0
opinion,not verified,active,0.18526785714285715,0.06294642857142857,0.0013392857142857143,0.0004464285714285714
opinion,not verified,under review,0.11695137976346912,0.010512483574244415,0.001314060446780552,0.0
opinion,not verified,active,0.059904697072838665,0.014295439074200136,0.0,0.0
opinion,not verified,active,0.41150837988826816,0.07329608938547486,0.008938547486033519,0.0033519553072625698
opinion,not verified,under review,0.29081303955675813,0.002834686251771679,0.0011596443757247777,0.00012884937508053087
opinion,not verified,active,0.016415604480494398,0.004248744689069139,0.0003862495171881035,0.00019312475859405175
opinion,not verified,active,0.006600660066006601,0.0022002200220022,0.0,0.0
opinion,not verified,under review,0.3981625258799172,0.15579710144927536,0.004011387163561077,0.0007763975155279503
